            0.05       0.0059614     8.29324e-08
            0.01      0.00111073     1.22201e-08
           0.002     0.000220858     2.28654e-09
          0.0004     4.42326e-05     4.50582e-10

            0.05      0.00109031      2.8934e-05
            0.01     4.17467e-05     2.89626e-05
           0.002     3.27691e-06     2.89637e-05
          0.0004     3.26275e-07     2.89637e-05

